DATAFLOW,LAST UPDATE,freq,unit,sector,na_item,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Belgium,2011,102.8,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Belgium,2012,104.4,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Belgium,2013,105.1,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Belgium,2014,106.6,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Belgium,2015,105.7,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Belgium,2016,105.8,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Belgium,2017,102.6,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Belgium,2018,100.2,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Belgium,2019,97.7,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Belgium,2020,111.4,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Belgium,2021,108.7,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Belgium,2022,103.4,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Belgium,2023,102.4,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Belgium,2024,103.9,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Bulgaria,2000,70.7,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Bulgaria,2001,64.5,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Bulgaria,2002,51.0,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Bulgaria,2003,43.4,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Bulgaria,2004,35.7,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Bulgaria,2005,26.6,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Bulgaria,2006,20.9,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Bulgaria,2007,16.3,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Bulgaria,2008,13.0,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Bulgaria,2009,13.7,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Bulgaria,2010,15.3,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Bulgaria,2011,15.2,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Bulgaria,2012,16.6,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Bulgaria,2013,17.0,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Bulgaria,2014,27.0,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Bulgaria,2015,25.9,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Bulgaria,2016,29.1,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Bulgaria,2017,25.1,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Bulgaria,2018,22.2,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Bulgaria,2019,20.1,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Bulgaria,2020,24.5,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Bulgaria,2021,23.8,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Bulgaria,2022,22.5,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Bulgaria,2023,22.9,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Bulgaria,2024,23.8,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Cyprus,2000,56.5,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Cyprus,2001,58.1,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Cyprus,2002,61.3,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Cyprus,2003,64.6,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Cyprus,2004,65.5,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Cyprus,2005,64.1,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Cyprus,2006,60.0,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Cyprus,2007,55.7,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Cyprus,2008,47.1,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Cyprus,2009,57.6,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Cyprus,2010,60.1,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Cyprus,2011,69.9,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Cyprus,2012,84.4,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Cyprus,2013,108.3,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Cyprus,2014,113.5,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Cyprus,2015,111.6,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Cyprus,2016,106.9,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Cyprus,2017,96.5,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Cyprus,2018,100.7,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Cyprus,2019,92.3,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Cyprus,2020,113.6,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Cyprus,2021,96.5,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Cyprus,2022,80.3,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Cyprus,2023,71.1,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Cyprus,2024,62.8,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Czechia,2000,16.9,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Czechia,2001,22.6,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Czechia,2002,25.7,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Czechia,2003,28.1,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Czechia,2004,28.3,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Czechia,2005,27.7,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Czechia,2006,27.6,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Czechia,2007,27.3,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Czechia,2008,28.2,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Czechia,2009,33.4,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Czechia,2010,36.7,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Czechia,2011,39.4,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Czechia,2012,43.8,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Czechia,2013,44.1,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Czechia,2014,41.5,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Czechia,2015,39.5,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Czechia,2016,36.2,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Czechia,2017,33.8,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Czechia,2018,31.7,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Czechia,2019,29.6,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Czechia,2020,36.9,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Czechia,2021,40.7,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Czechia,2022,42.5,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Czechia,2023,42.2,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Czechia,2024,43.3,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Germany,2000,59.2,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Germany,2001,58.1,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Germany,2002,59.8,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Germany,2003,63.3,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Germany,2004,65.0,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Germany,2005,67.1,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Germany,2006,66.4,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Germany,2007,63.7,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Germany,2008,65.2,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Germany,2009,72.4,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Germany,2010,81.0,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Germany,2011,78.5,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Germany,2012,79.8,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Germany,2013,77.5,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Germany,2014,74.5,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Germany,2015,71.2,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Germany,2016,68.3,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Germany,2017,64.0,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Germany,2018,60.8,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Germany,2019,58.7,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Germany,2020,68.0,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Germany,2021,67.9,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Germany,2022,64.4,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Germany,2023,62.3,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Germany,2024,62.2,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Denmark,2000,53.6,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Denmark,2001,50.1,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Denmark,2002,50.3,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Denmark,2003,48.2,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Denmark,2004,46.2,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Denmark,2005,39.4,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Denmark,2006,33.2,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Denmark,2007,29.5,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Denmark,2008,35.5,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Denmark,2009,43.0,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Denmark,2010,46.1,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Denmark,2011,50.0,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Denmark,2012,48.7,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Denmark,2013,47.8,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Denmark,2014,48.7,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Denmark,2015,44.6,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Denmark,2016,41.7,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Denmark,2017,40.2,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Denmark,2018,38.5,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Denmark,2019,38.3,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Denmark,2020,45.2,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Denmark,2021,39.6,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Denmark,2022,33.3,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Denmark,2023,33.0,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Denmark,2024,30.5,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Euro area - 19 countries  (2015-2022),2000,69.3,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Euro area - 19 countries  (2015-2022),2001,68.3,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Euro area - 19 countries  (2015-2022),2002,68.3,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Euro area - 19 countries  (2015-2022),2003,69.5,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Euro area - 19 countries  (2015-2022),2004,69.8,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Euro area - 19 countries  (2015-2022),2005,70.5,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Euro area - 19 countries  (2015-2022),2006,68.4,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Euro area - 19 countries  (2015-2022),2007,66.1,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Euro area - 19 countries  (2015-2022),2008,69.7,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Euro area - 19 countries  (2015-2022),2009,80.2,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Euro area - 19 countries  (2015-2022),2010,85.6,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Euro area - 19 countries  (2015-2022),2011,87.4,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Euro area - 19 countries  (2015-2022),2012,90.9,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Euro area - 19 countries  (2015-2022),2013,92.8,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Euro area - 19 countries  (2015-2022),2014,93.0,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Euro area - 19 countries  (2015-2022),2015,91.1,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Euro area - 19 countries  (2015-2022),2016,90.0,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Euro area - 19 countries  (2015-2022),2017,87.5,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Euro area - 19 countries  (2015-2022),2018,85.6,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Euro area - 19 countries  (2015-2022),2019,83.7,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Euro area - 19 countries  (2015-2022),2020,96.6,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Euro area - 19 countries  (2015-2022),2021,93.9,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Euro area - 19 countries  (2015-2022),2022,89.4,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Euro area - 19 countries  (2015-2022),2023,87.1,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Euro area - 19 countries  (2015-2022),2024,87.2,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Euro area – 20 countries (from 2023),2000,69.2,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Euro area – 20 countries (from 2023),2001,68.2,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Euro area – 20 countries (from 2023),2002,68.1,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Euro area – 20 countries (from 2023),2003,69.4,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Euro area – 20 countries (from 2023),2004,69.7,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Euro area – 20 countries (from 2023),2005,70.3,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Euro area – 20 countries (from 2023),2006,68.3,,
ESTAT:SDG_17_40(1.0),21/10/25 11:00:00,Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Euro area – 20 countries (from 2023),2007,65.9,,
