DATAFLOW,LAST UPDATE,freq,unit,sector,cofog99,na_item,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Foreign military aid,Total general government expenditure,Estonia,1996,0.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Foreign military aid,Total general government expenditure,Estonia,1997,0.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Foreign military aid,Total general government expenditure,Estonia,1998,0.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Foreign military aid,Total general government expenditure,Estonia,1999,0.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Foreign military aid,Total general government expenditure,Estonia,2000,0.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Foreign military aid,Total general government expenditure,Estonia,2001,0.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Foreign military aid,Total general government expenditure,Estonia,2002,0.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Foreign military aid,Total general government expenditure,Estonia,2003,0.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Foreign military aid,Total general government expenditure,Estonia,2004,0.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Foreign military aid,Total general government expenditure,Estonia,2005,0.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Foreign military aid,Total general government expenditure,Estonia,2006,0.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Foreign military aid,Total general government expenditure,Estonia,2007,0.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Foreign military aid,Total general government expenditure,Estonia,2008,0.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Foreign military aid,Total general government expenditure,Estonia,2009,0.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Foreign military aid,Total general government expenditure,Estonia,2010,0.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Foreign military aid,Total general government expenditure,Estonia,2011,0.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Foreign military aid,Total general government expenditure,Estonia,2012,0.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Foreign military aid,Total general government expenditure,Estonia,2013,0.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Foreign military aid,Total general government expenditure,Estonia,2014,1.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Foreign military aid,Total general government expenditure,Estonia,2015,0.9,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Foreign military aid,Total general government expenditure,Estonia,2016,1.1,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Foreign military aid,Total general government expenditure,Estonia,2017,0.5,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Foreign military aid,Total general government expenditure,Estonia,2018,0.6,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Foreign military aid,Total general government expenditure,Estonia,2019,0.7,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Foreign military aid,Total general government expenditure,Estonia,2020,0.6,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Foreign military aid,Total general government expenditure,Estonia,2021,0.4,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Foreign military aid,Total general government expenditure,Estonia,2022,26.8,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Foreign military aid,Total general government expenditure,Estonia,2023,3.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Foreign military aid,Total general government expenditure,Greece,2001,0.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Foreign military aid,Total general government expenditure,Greece,2002,0.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Foreign military aid,Total general government expenditure,Greece,2003,0.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Foreign military aid,Total general government expenditure,Greece,2004,0.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Foreign military aid,Total general government expenditure,Greece,2005,0.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Foreign military aid,Total general government expenditure,Greece,2006,0.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Foreign military aid,Total general government expenditure,Greece,2007,0.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Foreign military aid,Total general government expenditure,Greece,2008,0.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Foreign military aid,Total general government expenditure,Greece,2009,0.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Foreign military aid,Total general government expenditure,Greece,2010,0.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Foreign military aid,Total general government expenditure,Greece,2011,0.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Foreign military aid,Total general government expenditure,Greece,2012,0.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Foreign military aid,Total general government expenditure,Greece,2013,0.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Foreign military aid,Total general government expenditure,Greece,2014,0.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Foreign military aid,Total general government expenditure,Greece,2015,0.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Foreign military aid,Total general government expenditure,Greece,2016,0.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Foreign military aid,Total general government expenditure,Greece,2017,0.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Foreign military aid,Total general government expenditure,Greece,2018,0.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Foreign military aid,Total general government expenditure,Greece,2019,0.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Foreign military aid,Total general government expenditure,Greece,2020,0.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Foreign military aid,Total general government expenditure,Greece,2021,5.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Foreign military aid,Total general government expenditure,Greece,2022,2.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Foreign military aid,Total general government expenditure,Greece,2023,2.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Foreign military aid,Total general government expenditure,Spain,1995,120.5,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Foreign military aid,Total general government expenditure,Spain,1996,193.6,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Foreign military aid,Total general government expenditure,Spain,1997,132.4,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Foreign military aid,Total general government expenditure,Spain,1998,264.7,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Foreign military aid,Total general government expenditure,Spain,1999,128.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Foreign military aid,Total general government expenditure,Spain,2000,257.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Foreign military aid,Total general government expenditure,Spain,2001,275.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Foreign military aid,Total general government expenditure,Spain,2002,362.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Foreign military aid,Total general government expenditure,Spain,2003,458.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Foreign military aid,Total general government expenditure,Spain,2004,417.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Foreign military aid,Total general government expenditure,Spain,2005,461.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Foreign military aid,Total general government expenditure,Spain,2006,597.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Foreign military aid,Total general government expenditure,Spain,2007,692.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Foreign military aid,Total general government expenditure,Spain,2008,739.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Foreign military aid,Total general government expenditure,Spain,2009,783.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Foreign military aid,Total general government expenditure,Spain,2010,818.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Foreign military aid,Total general government expenditure,Spain,2011,1316.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Foreign military aid,Total general government expenditure,Spain,2012,972.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Foreign military aid,Total general government expenditure,Spain,2013,990.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Foreign military aid,Total general government expenditure,Spain,2014,960.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Foreign military aid,Total general government expenditure,Spain,2015,1204.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Foreign military aid,Total general government expenditure,Spain,2016,1172.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Foreign military aid,Total general government expenditure,Spain,2017,1117.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Foreign military aid,Total general government expenditure,Spain,2018,1236.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Foreign military aid,Total general government expenditure,Spain,2019,1171.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Foreign military aid,Total general government expenditure,Spain,2020,1163.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Foreign military aid,Total general government expenditure,Spain,2021,1374.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Foreign military aid,Total general government expenditure,Spain,2022,1541.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Foreign military aid,Total general government expenditure,Spain,2023,2148.0,p,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Foreign military aid,Total general government expenditure,European Union - 27 countries (from 2020),2001,3639.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Foreign military aid,Total general government expenditure,European Union - 27 countries (from 2020),2002,4143.1,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Foreign military aid,Total general government expenditure,European Union - 27 countries (from 2020),2003,3856.4,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Foreign military aid,Total general government expenditure,European Union - 27 countries (from 2020),2004,3680.7,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Foreign military aid,Total general government expenditure,European Union - 27 countries (from 2020),2005,3915.8,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Foreign military aid,Total general government expenditure,European Union - 27 countries (from 2020),2006,4516.1,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Foreign military aid,Total general government expenditure,European Union - 27 countries (from 2020),2007,5163.2,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Foreign military aid,Total general government expenditure,European Union - 27 countries (from 2020),2008,5402.3,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Foreign military aid,Total general government expenditure,European Union - 27 countries (from 2020),2009,5840.7,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Foreign military aid,Total general government expenditure,European Union - 27 countries (from 2020),2010,6319.7,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Foreign military aid,Total general government expenditure,European Union - 27 countries (from 2020),2011,6453.7,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Foreign military aid,Total general government expenditure,European Union - 27 countries (from 2020),2012,6200.8,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Foreign military aid,Total general government expenditure,European Union - 27 countries (from 2020),2013,6630.9,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Foreign military aid,Total general government expenditure,European Union - 27 countries (from 2020),2014,6966.4,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Foreign military aid,Total general government expenditure,European Union - 27 countries (from 2020),2015,7153.3,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Foreign military aid,Total general government expenditure,European Union - 27 countries (from 2020),2016,7695.8,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Foreign military aid,Total general government expenditure,European Union - 27 countries (from 2020),2017,7548.6,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Foreign military aid,Total general government expenditure,European Union - 27 countries (from 2020),2018,7902.8,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Foreign military aid,Total general government expenditure,European Union - 27 countries (from 2020),2019,7843.1,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Foreign military aid,Total general government expenditure,European Union - 27 countries (from 2020),2020,8418.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Foreign military aid,Total general government expenditure,European Union - 27 countries (from 2020),2021,8350.2,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Foreign military aid,Total general government expenditure,European Union - 27 countries (from 2020),2022,12590.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Foreign military aid,Total general government expenditure,European Union - 27 countries (from 2020),2023,23566.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Foreign military aid,Total general government expenditure,Finland,2001,84.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Foreign military aid,Total general government expenditure,Finland,2002,87.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Foreign military aid,Total general government expenditure,Finland,2003,108.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Foreign military aid,Total general government expenditure,Finland,2004,112.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Foreign military aid,Total general government expenditure,Finland,2005,124.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Foreign military aid,Total general government expenditure,Finland,2006,111.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Foreign military aid,Total general government expenditure,Finland,2007,126.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Foreign military aid,Total general government expenditure,Finland,2008,109.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Foreign military aid,Total general government expenditure,Finland,2009,124.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Foreign military aid,Total general government expenditure,Finland,2010,118.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Foreign military aid,Total general government expenditure,Finland,2011,106.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Foreign military aid,Total general government expenditure,Finland,2012,91.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Foreign military aid,Total general government expenditure,Finland,2013,105.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Foreign military aid,Total general government expenditure,Finland,2014,119.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Foreign military aid,Total general government expenditure,Finland,2015,119.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Foreign military aid,Total general government expenditure,Finland,2016,116.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Foreign military aid,Total general government expenditure,Finland,2017,122.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Foreign military aid,Total general government expenditure,Finland,2018,115.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Foreign military aid,Total general government expenditure,Finland,2019,100.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Foreign military aid,Total general government expenditure,Finland,2020,113.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Foreign military aid,Total general government expenditure,Finland,2021,100.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Foreign military aid,Total general government expenditure,Finland,2022,206.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Foreign military aid,Total general government expenditure,Finland,2023,778.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Foreign military aid,Total general government expenditure,France,1995,772.6,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Foreign military aid,Total general government expenditure,France,1996,841.5,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Foreign military aid,Total general government expenditure,France,1997,861.1,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Foreign military aid,Total general government expenditure,France,1998,835.7,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Foreign military aid,Total general government expenditure,France,1999,838.6,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Foreign military aid,Total general government expenditure,France,2000,901.8,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Foreign military aid,Total general government expenditure,France,2001,940.3,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Foreign military aid,Total general government expenditure,France,2002,967.2,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Foreign military aid,Total general government expenditure,France,2003,962.3,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Foreign military aid,Total general government expenditure,France,2004,983.2,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Foreign military aid,Total general government expenditure,France,2005,1036.8,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Foreign military aid,Total general government expenditure,France,2006,1371.9,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Foreign military aid,Total general government expenditure,France,2007,1501.3,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Foreign military aid,Total general government expenditure,France,2008,1568.2,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Foreign military aid,Total general government expenditure,France,2009,1810.5,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Foreign military aid,Total general government expenditure,France,2010,1788.8,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Foreign military aid,Total general government expenditure,France,2011,1882.5,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Foreign military aid,Total general government expenditure,France,2012,1687.2,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Foreign military aid,Total general government expenditure,France,2013,2277.8,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Foreign military aid,Total general government expenditure,France,2014,2043.6,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Foreign military aid,Total general government expenditure,France,2015,1988.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Foreign military aid,Total general government expenditure,France,2016,2178.2,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Foreign military aid,Total general government expenditure,France,2017,1951.5,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Foreign military aid,Total general government expenditure,France,2018,1975.8,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Foreign military aid,Total general government expenditure,France,2019,1888.9,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Foreign military aid,Total general government expenditure,France,2020,2031.9,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Foreign military aid,Total general government expenditure,France,2021,1998.2,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Foreign military aid,Total general government expenditure,France,2022,1885.6,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Foreign military aid,Total general government expenditure,France,2023,1913.8,p,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Foreign military aid,Total general government expenditure,Croatia,1995,0.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Foreign military aid,Total general government expenditure,Croatia,1996,0.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Foreign military aid,Total general government expenditure,Croatia,1997,0.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Foreign military aid,Total general government expenditure,Croatia,1998,0.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Foreign military aid,Total general government expenditure,Croatia,1999,0.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Foreign military aid,Total general government expenditure,Croatia,2000,0.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Foreign military aid,Total general government expenditure,Croatia,2001,0.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Foreign military aid,Total general government expenditure,Croatia,2002,0.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Foreign military aid,Total general government expenditure,Croatia,2003,0.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Foreign military aid,Total general government expenditure,Croatia,2004,0.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Foreign military aid,Total general government expenditure,Croatia,2005,0.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Foreign military aid,Total general government expenditure,Croatia,2006,0.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Foreign military aid,Total general government expenditure,Croatia,2007,0.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Foreign military aid,Total general government expenditure,Croatia,2008,0.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Foreign military aid,Total general government expenditure,Croatia,2009,0.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Foreign military aid,Total general government expenditure,Croatia,2010,0.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Foreign military aid,Total general government expenditure,Croatia,2011,0.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Foreign military aid,Total general government expenditure,Croatia,2012,0.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Foreign military aid,Total general government expenditure,Croatia,2013,0.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Foreign military aid,Total general government expenditure,Croatia,2014,0.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Foreign military aid,Total general government expenditure,Croatia,2015,0.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Foreign military aid,Total general government expenditure,Croatia,2016,0.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Foreign military aid,Total general government expenditure,Croatia,2017,0.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Foreign military aid,Total general government expenditure,Croatia,2018,0.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Foreign military aid,Total general government expenditure,Croatia,2019,0.0,,
ESTAT:GOV_10A_EXP(1.0),21/10/25 11:00:00,Annual,Million euro,General government,Foreign military aid,Total general government expenditure,Croatia,2020,0.0,,
